seguidor_id,seguido_id,desde
user_6439,user_5327,2022-06-11
user_2633,user_4056,2022-01-28
user_2633,user_8877,2022-08-08
user_3361,user_8000,2022-08-12
user_3361,user_6027,2023-03-08
user_3361,user_7784,2023-02-20
user_2225,user_9453,2023-11-10
user_2225,user_8653,2022-04-21
user_2225,user_7798,2023-02-09
user_2225,user_8192,2022-07-16
user_2225,user_5092,2023-03-09
user_6546,user_7666,2023-11-15
user_6546,user_4043,2022-08-27
user_6546,user_8084,2023-06-03
user_6546,user_8936,2022-06-26
user_2315,user_3791,2023-02-12
user_7226,user_5140,2023-01-08
user_9864,user_2750,2022-01-21
user_4846,user_5563,2023-09-11
user_4846,user_7780,2022-03-16
user_4846,user_3825,2023-08-24
user_4727,user_8588,2023-06-10
user_4727,user_6878,2022-11-24
user_2612,user_1982,2023-11-30
user_2612,user_6195,2023-08-15
user_8269,user_4558,2023-12-06
user_8269,user_4494,2023-01-27
user_8269,user_8317,2022-05-15
user_8269,user_4752,2023-07-20
user_1474,user_9063,2023-12-12
user_5806,user_3584,2022-03-01
user_5806,user_7844,2023-12-26
user_5806,user_3847,2023-10-17
user_5806,user_6531,2023-06-30
user_3385,user_3234,2022-08-02
user_3385,user_7038,2022-05-20
user_3385,user_6072,2023-12-25
user_3950,user_3012,2023-10-28
user_9153,user_4373,2023-08-20
user_9153,user_7893,2022-08-23
user_9153,user_7206,2023-11-29
user_9153,user_6713,2023-08-27
user_9153,user_4507,2023-07-30
user_8555,user_1326,2023-04-19
user_8555,user_6950,2022-12-21
user_8555,user_1016,2022-08-26
user_8555,user_6397,2022-04-29
user_5183,user_3323,2022-04-28
user_5183,user_8504,2023-08-12
user_5712,user_3631,2023-12-05
user_5712,user_1601,2022-05-14
user_5712,user_9437,2023-02-18
user_5712,user_4666,2022-02-23
user_2210,user_6321,2023-10-03
user_2210,user_2717,2022-02-11
user_2210,user_2646,2023-12-02
user_2210,user_6918,2022-04-18
user_5901,user_3623,2022-08-14
user_5901,user_1043,2023-07-21
user_8484,user_6908,2023-02-20
user_8484,user_1837,2022-04-01
user_8484,user_2616,2023-03-12
user_8916,user_1210,2022-06-27
user_8916,user_4082,2022-03-28
user_8916,user_6859,2023-05-18
user_8916,user_1886,2023-02-01
user_6881,user_5301,2022-03-30
user_1359,user_1611,2023-05-17
user_1359,user_2375,2022-04-09
user_1132,user_4433,2023-03-17
user_1132,user_4010,2022-03-01
user_9138,user_1325,2022-03-24
user_9138,user_5560,2023-03-31
user_6772,user_4532,2022-09-28
user_6772,user_5230,2023-10-04
user_6772,user_9563,2022-02-16
user_6772,user_3667,2023-07-22
user_5106,user_6772,2023-10-29
user_2591,user_8766,2023-09-17
user_6061,user_6712,2022-04-13
user_6061,user_7959,2023-01-12
user_6061,user_5076,2022-11-26
user_5835,user_6333,2023-12-16
user_3877,user_5140,2023-04-11
user_6994,user_9922,2023-07-01
user_6994,user_3790,2023-03-14
user_6994,user_9560,2022-11-30
user_6994,user_8998,2022-02-12
user_3695,user_9199,2023-10-10
user_2886,user_7988,2023-10-08
user_2886,user_7025,2022-06-07
user_2886,user_7261,2022-08-19
user_2886,user_4517,2023-10-14
user_2886,user_5249,2023-01-01
user_4696,user_6139,2022-03-27
user_4696,user_8918,2023-01-13
user_4696,user_3450,2023-12-23
user_4696,user_4946,2022-05-14
user_6992,user_4368,2022-07-29
user_6992,user_2843,2023-07-31
user_6992,user_7230,2023-11-02
user_6992,user_6547,2022-04-22
user_6992,user_2210,2022-07-28
user_1228,user_9536,2023-09-09
user_1228,user_7268,2022-05-04
user_1228,user_2977,2023-12-16
user_1228,user_4408,2022-03-30
user_1228,user_3808,2022-04-19
user_8451,user_6494,2023-03-03
user_8451,user_5743,2023-04-24
user_8451,user_7066,2023-01-12
user_8451,user_7627,2023-03-24
user_8451,user_6048,2022-09-01
user_7242,user_8663,2023-01-04
user_7242,user_7116,2022-02-27
user_7242,user_1066,2023-10-19
user_4830,user_3637,2022-11-07
user_6374,user_4569,2022-10-02
user_6374,user_5355,2023-03-18
user_8606,user_5680,2022-04-01
user_8606,user_1314,2023-01-12
user_8606,user_3150,2023-01-24
user_2911,user_9378,2023-07-01
user_2911,user_4737,2023-08-07
user_2911,user_2477,2023-09-10
user_5986,user_6386,2023-08-02
user_5986,user_8118,2022-01-31
user_5986,user_2941,2022-05-23
user_5986,user_1462,2023-12-18
user_8432,user_9467,2022-08-08
user_8432,user_7794,2022-07-04
user_8432,user_3599,2022-12-01
user_8432,user_6210,2022-06-20
user_8432,user_7512,2022-12-14
user_7866,user_5338,2023-07-03
user_7866,user_6021,2023-04-04
user_7797,user_1721,2023-12-09
user_7797,user_3314,2023-11-02
user_7686,user_1956,2022-03-27
user_7686,user_8708,2023-10-09
user_7686,user_5664,2022-02-16
user_7686,user_8920,2022-03-22
user_4559,user_8862,2022-01-27
user_4559,user_2124,2023-07-25
user_6942,user_7378,2023-06-05
user_6942,user_8632,2023-09-17
user_6942,user_8448,2023-01-19
user_9920,user_3315,2023-07-25
user_9920,user_8148,2022-11-11
user_9920,user_2531,2023-08-29
user_7523,user_2738,2022-04-29
user_7523,user_2052,2023-01-25
user_8450,user_9431,2023-09-29
user_8450,user_2941,2022-11-12
user_8450,user_7225,2022-05-15
user_1349,user_7126,2022-05-28
user_1349,user_5572,2023-10-10
user_4990,user_8298,2022-01-02
user_4990,user_2700,2023-05-21
user_4990,user_3193,2023-04-15
user_4362,user_4750,2022-02-28
user_4362,user_5044,2022-11-02
user_4362,user_4060,2022-07-04
user_4362,user_1802,2023-03-09
user_4394,user_2434,2022-06-14
user_4394,user_5929,2022-09-19
user_4394,user_5565,2022-12-18
user_6383,user_3270,2022-08-31
user_1046,user_1620,2023-12-02
user_1046,user_4552,2022-12-07
user_3129,user_6612,2022-11-06
user_3129,user_4008,2022-12-17
user_3129,user_7798,2023-05-14
user_3129,user_2084,2023-02-01
user_2801,user_9362,2023-03-23
user_3159,user_3357,2022-01-08
user_3159,user_7774,2022-01-16
user_3159,user_2838,2023-01-24
user_3159,user_5924,2023-10-03
user_3159,user_8020,2023-04-27
user_6304,user_5470,2022-11-24
user_6304,user_7614,2022-02-26
user_6304,user_2052,2022-10-06
user_6304,user_6286,2022-10-07
user_6304,user_1204,2022-11-10
user_1858,user_5402,2023-08-15
user_1858,user_7024,2023-05-02
user_1858,user_1678,2022-11-03
user_1858,user_5609,2022-11-08
user_9619,user_7237,2023-07-04
user_8802,user_7745,2023-04-02
user_9408,user_5209,2022-07-24
user_9254,user_2064,2022-10-02
user_9254,user_5438,2023-07-05
user_9254,user_4630,2022-11-26
user_9254,user_8118,2022-12-20
user_9254,user_3612,2023-02-12
user_9543,user_4057,2022-07-13
user_9543,user_4338,2022-04-16
user_1996,user_8434,2023-08-09
user_1996,user_7498,2023-10-09
user_7984,user_2231,2023-11-15
user_7984,user_1527,2022-08-23
user_8267,user_9326,2023-12-12
user_8267,user_1261,2022-03-30
user_3430,user_3209,2022-06-10
user_3430,user_5644,2023-06-14
user_3430,user_2414,2022-02-01
user_3430,user_6695,2023-08-25
user_3430,user_2074,2022-07-11
user_9984,user_9700,2023-05-12
user_9984,user_1796,2022-10-22
user_9984,user_8583,2023-01-12
user_9984,user_9143,2022-11-08
user_9692,user_8906,2023-07-23
user_9692,user_5860,2023-02-04
user_8048,user_3522,2023-11-09
user_8048,user_4399,2023-11-05
user_8048,user_8974,2022-01-27
user_8048,user_6134,2022-02-28
user_4522,user_7493,2023-03-09
user_4522,user_9230,2023-04-11
user_4522,user_3121,2023-05-26
user_4522,user_9175,2022-05-07
user_7779,user_4335,2022-08-14
user_7779,user_3577,2023-11-28
user_7779,user_3917,2023-09-06
user_7779,user_9933,2022-07-18
user_7532,user_8501,2023-03-23
user_7532,user_3019,2022-09-06
user_6120,user_1916,2023-04-13
user_6120,user_5797,2022-07-13
user_6120,user_1648,2023-06-29
user_6120,user_6609,2022-11-25
user_6120,user_1709,2023-12-01
user_7132,user_1700,2022-01-24
user_7132,user_5541,2023-02-22
user_2099,user_7999,2023-01-24
user_2099,user_3551,2022-12-23
user_2099,user_6614,2022-03-06
user_2099,user_5675,2022-08-19
user_2099,user_7335,2022-01-06
user_2527,user_6381,2022-06-27
user_2527,user_3791,2022-06-15
user_2527,user_5723,2023-05-15
user_2527,user_4406,2023-11-16
user_3131,user_4084,2023-12-09
user_3131,user_9051,2022-08-26
user_3131,user_3255,2022-04-07
user_3131,user_7933,2023-04-04
user_6400,user_1344,2023-10-23
user_6400,user_1417,2023-05-31
user_6400,user_5259,2023-06-23
user_6400,user_8680,2023-06-20
user_6793,user_2274,2023-01-07
user_1842,user_2936,2022-08-28
user_1842,user_7339,2023-11-25
user_1842,user_4779,2022-10-05
user_6761,user_4239,2022-05-04
user_6761,user_5922,2023-07-26
user_6761,user_6192,2022-09-03
user_6761,user_1020,2022-07-06
user_6761,user_1397,2022-09-02
user_4485,user_2807,2022-05-03
user_4674,user_9973,2022-12-24
user_4674,user_6410,2023-06-11
user_7022,user_7535,2022-01-18
user_7022,user_7495,2023-09-10
user_7022,user_2576,2023-07-19
user_4705,user_1498,2022-11-28
user_4705,user_3155,2022-07-17
user_4705,user_8794,2023-04-01
user_4705,user_1190,2022-08-18
user_4705,user_4241,2023-08-03
user_1430,user_8586,2022-01-23
user_6567,user_8540,2022-11-17
user_6567,user_1790,2022-12-22
user_6567,user_8551,2022-06-26
user_6567,user_5352,2022-03-06
user_3347,user_3580,2023-12-23
user_2140,user_2895,2022-07-29
user_2140,user_1594,2023-10-02
user_2140,user_4478,2023-12-10
user_2140,user_6319,2023-11-14
user_2503,user_6061,2023-03-21
user_2503,user_7251,2023-09-06
user_7163,user_3327,2022-04-17
user_7163,user_8452,2023-05-10
user_7163,user_3653,2023-12-28
user_7163,user_9251,2022-01-02
user_7163,user_4058,2022-08-09
user_3578,user_9933,2022-08-04
user_3578,user_7970,2022-02-28
user_2391,user_7361,2022-10-19
user_2391,user_8769,2023-02-03
user_2391,user_8338,2023-09-05
user_1815,user_7520,2023-12-21
user_1815,user_5426,2022-09-29
user_1815,user_4017,2023-11-13
user_1815,user_8253,2023-08-08
user_8259,user_9905,2023-11-22
user_8259,user_4618,2023-07-13
user_8259,user_1994,2023-02-06
user_8259,user_8731,2022-12-19
user_9394,user_1286,2022-01-24
user_9394,user_3177,2022-03-04
user_2816,user_4255,2023-12-25
user_2816,user_2850,2022-11-12
user_2816,user_9175,2022-01-03
user_2816,user_1207,2022-12-29
user_8972,user_6449,2022-05-20
user_8972,user_9370,2022-05-14
user_8972,user_3907,2022-02-13
user_8972,user_5224,2023-09-01
user_1744,user_8445,2023-10-17
user_1744,user_6679,2023-02-01
user_1897,user_7650,2022-08-20
user_4460,user_1638,2023-12-10
user_4460,user_4985,2022-08-23
user_4460,user_8310,2022-12-13
user_4460,user_4825,2023-09-13
user_4460,user_6143,2023-12-09
user_5742,user_4404,2022-02-21
user_5742,user_7523,2023-02-14
user_5742,user_2871,2023-01-18
user_9149,user_1432,2023-12-13
user_9149,user_1009,2023-03-12
user_9149,user_2168,2022-07-22
user_9149,user_8548,2022-08-25
user_3116,user_5940,2022-08-21
user_9196,user_8431,2022-09-21
user_9196,user_4801,2023-04-28
user_9196,user_2438,2022-02-10
user_9196,user_3385,2023-12-20
user_9196,user_5815,2022-07-17
user_2180,user_5900,2023-04-23
user_2180,user_3999,2023-08-02
user_2180,user_7249,2022-05-31
user_8147,user_3401,2023-08-12
user_8147,user_2320,2022-04-22
user_8147,user_8511,2023-07-11
user_8147,user_1132,2023-02-14
user_8147,user_6183,2023-09-13
user_6129,user_9586,2022-07-30
user_6129,user_9351,2023-01-02
user_7626,user_8500,2022-10-08
user_5743,user_2806,2023-10-15
user_5743,user_9935,2022-03-03
user_5743,user_1550,2022-11-14
user_6321,user_9199,2022-12-21
user_6321,user_7316,2022-11-04
user_8538,user_5669,2023-06-21
user_8538,user_6967,2022-07-22
user_8538,user_2179,2022-10-20
user_8155,user_4116,2023-11-16
user_8155,user_7606,2023-10-14
user_8155,user_8231,2022-04-05
user_8155,user_3171,2022-05-04
user_8155,user_4322,2022-03-12
user_7560,user_8438,2023-11-06
user_6083,user_6527,2022-03-23
user_6083,user_8773,2022-06-19
user_6456,user_8185,2022-09-27
user_6456,user_1659,2022-06-09
user_6456,user_8570,2023-07-07
user_6456,user_8756,2023-06-15
user_6456,user_6126,2022-08-17
user_2868,user_2210,2023-10-18
user_6724,user_2667,2022-12-11
user_6724,user_2998,2023-11-18
user_6724,user_1448,2023-02-25
user_6724,user_6700,2022-04-06
user_6724,user_7089,2023-11-13
user_4871,user_8899,2022-11-02
user_4871,user_3297,2022-10-21
user_4871,user_3656,2022-09-26
user_4871,user_6128,2023-12-07
user_4232,user_9010,2022-05-03
user_2234,user_9438,2022-06-06
user_2234,user_9380,2023-08-16
user_2234,user_2960,2023-05-06
user_8601,user_2754,2023-06-17
user_8601,user_2798,2023-03-13
user_8601,user_1714,2023-08-17
user_8601,user_5056,2022-04-18
user_8601,user_7670,2023-04-07
user_8354,user_9231,2022-10-05
user_8354,user_3182,2022-03-06
user_6295,user_5459,2022-02-24
user_6295,user_9605,2023-04-08
user_6295,user_9155,2022-07-23
user_8205,user_5573,2023-11-02
user_8205,user_9126,2022-12-09
user_8205,user_3583,2022-07-03
user_8205,user_4109,2023-09-05
user_8205,user_4860,2023-10-03
user_5961,user_1388,2022-02-23
user_6766,user_5431,2022-03-30
user_6766,user_6901,2022-01-23
user_6766,user_5375,2023-04-28
user_8565,user_7188,2022-08-03
user_8565,user_3361,2022-09-10
user_8565,user_3215,2022-09-05
user_7041,user_9945,2022-11-04
user_7041,user_8578,2022-05-27
user_9307,user_5217,2023-06-12
user_9307,user_7074,2023-11-09
user_9307,user_9674,2023-03-29
user_9307,user_8285,2023-09-12
user_9307,user_2001,2022-12-01
user_1672,user_1832,2022-12-27
user_1672,user_7822,2023-05-28
user_1672,user_4600,2022-07-22
user_4084,user_6344,2022-10-06
user_4084,user_6989,2022-06-23
user_4084,user_9115,2023-02-20
user_9214,user_1692,2023-09-15
user_9214,user_1174,2022-11-01
user_9214,user_6075,2023-04-20
user_9214,user_1520,2023-01-19
user_2695,user_6685,2022-01-09
user_9266,user_8485,2023-12-17
user_5059,user_1032,2023-10-21
user_5059,user_6953,2023-11-24
user_5059,user_8143,2023-02-05
user_5059,user_2951,2022-08-26
user_5059,user_8011,2022-05-08
user_9586,user_6655,2023-06-22
user_9586,user_5839,2022-05-25
user_6962,user_6772,2023-03-19
user_6962,user_1799,2022-07-26
user_6962,user_3280,2023-04-02
user_6962,user_6883,2023-08-27
user_7697,user_9892,2023-02-25
user_7697,user_3988,2022-10-10
user_1857,user_6260,2022-11-17
user_2079,user_2783,2023-02-18
user_2079,user_1963,2022-05-18
user_2079,user_9662,2023-02-06
user_2079,user_6816,2023-03-06
user_7333,user_8618,2023-11-22
user_7333,user_9263,2022-08-23
user_7333,user_5488,2022-06-20
user_7333,user_6672,2023-04-03
user_7333,user_6019,2023-04-22
user_3463,user_1085,2023-08-23
user_3463,user_9134,2022-10-14
user_3463,user_9673,2022-11-01
user_3463,user_8867,2023-06-15
user_3317,user_7677,2022-06-13
user_3317,user_1078,2023-12-29
user_3112,user_7602,2023-07-19
user_6072,user_3845,2023-04-11
user_6072,user_7348,2023-03-30
user_6072,user_9408,2023-09-15
user_6072,user_8138,2023-12-10
user_6072,user_9097,2022-07-15
user_3093,user_6950,2023-08-29
user_3093,user_9432,2023-02-25
user_3093,user_9937,2023-08-19
user_2531,user_6873,2023-07-02
user_9331,user_7729,2022-06-30
user_9331,user_8183,2023-10-29
user_9331,user_3823,2022-01-07
user_9331,user_6813,2023-05-03
user_6060,user_8954,2022-08-21
user_8967,user_5971,2022-02-17
user_8967,user_9713,2022-06-27
user_3538,user_5082,2023-08-26
user_3538,user_7223,2023-05-27
user_3538,user_8201,2023-09-20
user_9317,user_2840,2023-11-18
user_9317,user_1118,2023-11-29
user_9317,user_7619,2022-10-30
user_9317,user_3371,2022-05-05
user_9317,user_4943,2023-01-25
user_1618,user_8025,2022-03-01
user_1618,user_3308,2022-11-20
user_1618,user_6211,2022-06-29
user_3147,user_8726,2023-11-05
user_3147,user_6056,2022-09-12
user_3147,user_8255,2023-01-14
user_3147,user_2818,2022-10-15
user_3147,user_1902,2022-02-28
user_3658,user_2419,2022-04-07
user_3658,user_6492,2023-01-27
user_3658,user_3763,2022-03-24
user_3658,user_6110,2022-06-09
user_3658,user_3549,2023-09-14
user_3712,user_7038,2023-10-16
user_3712,user_2766,2022-11-28
user_3712,user_6404,2023-10-27
user_3712,user_7253,2022-02-17
user_7731,user_5073,2023-01-20
user_7731,user_5555,2022-12-25
user_7731,user_7769,2022-03-20
user_7731,user_9156,2022-10-04
user_7731,user_5488,2022-12-22
user_8277,user_3593,2023-11-24
user_8277,user_7298,2023-07-26
user_4833,user_4131,2022-05-21
user_4833,user_8960,2022-11-13
user_4833,user_1126,2022-04-23
user_8684,user_1766,2022-02-10
user_8684,user_8817,2022-11-17
user_8684,user_6300,2023-09-22
user_8684,user_7710,2023-03-29
user_8684,user_2417,2022-12-12
user_8218,user_9821,2023-08-16
user_8218,user_1385,2023-07-22
user_7256,user_1995,2022-02-03
user_7256,user_8296,2023-05-08
user_3655,user_7643,2023-02-01
user_3267,user_2467,2022-08-12
user_3267,user_5045,2023-03-04
user_3267,user_5579,2022-11-11
user_3267,user_4482,2023-02-22
user_7081,user_2711,2022-04-02
user_7081,user_7562,2023-07-10
user_3042,user_8461,2023-05-02
user_3042,user_5892,2023-11-22
user_3042,user_5761,2023-04-09
user_5469,user_1496,2022-11-10
user_5469,user_1858,2022-02-05
user_5469,user_9801,2022-07-16
user_5469,user_7034,2022-07-20
user_5469,user_3860,2023-12-26
user_8167,user_2843,2022-09-07
user_8167,user_7548,2022-08-04
user_6727,user_6452,2022-03-03
user_7495,user_6006,2023-12-18
user_7326,user_6049,2023-01-15
user_1461,user_3469,2022-05-10
user_1461,user_9768,2023-05-26
user_1461,user_5505,2022-07-09
user_3392,user_7465,2023-07-11
user_3392,user_5426,2022-02-08
user_3392,user_6001,2023-03-28
user_8740,user_1243,2022-01-13
user_8740,user_7899,2022-09-24
user_8685,user_8278,2022-08-31
user_8685,user_8872,2022-06-20
user_8685,user_7939,2023-03-24
user_8685,user_9633,2022-08-01
user_2298,user_1472,2023-11-27
user_2298,user_3325,2022-05-20
user_2298,user_6047,2023-09-02
user_2298,user_6258,2022-07-12
user_3449,user_7930,2023-06-08
user_3449,user_4437,2022-08-27
user_3449,user_3115,2023-01-14
user_3449,user_4567,2022-08-23
user_9647,user_6334,2022-06-06
user_9647,user_1436,2023-06-25
user_4893,user_1326,2022-10-15
user_4893,user_9328,2022-10-16
user_4893,user_5986,2022-10-02
user_4893,user_5956,2022-06-02
user_4893,user_5762,2023-03-07
user_4906,user_9481,2023-01-19
user_4906,user_4677,2022-04-26
user_8489,user_4713,2022-09-22
user_8489,user_3137,2022-05-12
user_8489,user_4577,2023-06-14
user_8489,user_4703,2023-01-03
user_9782,user_1961,2022-09-06
user_9782,user_8362,2022-04-07
user_9782,user_6210,2023-12-24
user_4963,user_8967,2022-10-09
user_8032,user_1923,2022-04-03
user_8032,user_5041,2023-09-05
user_4941,user_2901,2022-12-03
user_4941,user_3901,2023-04-15
user_4941,user_1060,2022-11-12
user_2402,user_7667,2022-08-19
user_2402,user_1229,2022-07-01
user_2402,user_8474,2022-02-18
user_2402,user_5447,2022-06-12
user_9618,user_3194,2023-04-09
user_9618,user_4447,2022-10-22
user_9618,user_2894,2023-09-28
user_9618,user_3371,2022-05-09
user_1713,user_4773,2023-03-31
user_1713,user_8198,2022-07-03
user_1713,user_3953,2023-03-26
user_1713,user_5815,2022-04-27
user_1713,user_9805,2023-04-01
user_5155,user_7298,2022-07-13
user_5155,user_6005,2022-05-05
user_5155,user_6499,2023-05-06
user_5155,user_5442,2022-01-14
user_5155,user_5896,2022-12-13
user_2106,user_3749,2023-02-15
user_6447,user_5082,2023-01-07
user_6447,user_6927,2022-08-27
user_9945,user_9192,2023-03-19
user_9945,user_3928,2022-07-13
user_9945,user_1081,2023-04-14
user_9945,user_6906,2022-10-18
user_8612,user_8607,2023-07-10
user_3209,user_2140,2022-05-31
user_1605,user_3005,2022-08-19
user_1605,user_7191,2022-06-12
user_1605,user_2517,2023-11-22
user_1605,user_2336,2023-11-15
user_1605,user_7693,2023-05-05
user_4268,user_4106,2023-10-06
user_4268,user_1011,2022-07-07
user_4268,user_8644,2022-01-18
user_4268,user_7599,2022-11-21
user_9444,user_8527,2023-08-01
user_8756,user_3992,2023-11-17
user_8756,user_9901,2022-04-01
user_8756,user_1507,2023-04-16
user_8756,user_1472,2023-09-06
user_8756,user_8368,2023-08-15
user_5687,user_7980,2022-03-23
user_5687,user_2905,2022-09-05
user_5687,user_4833,2022-06-28
user_6438,user_6449,2022-05-03
user_6438,user_1830,2022-10-03
user_6438,user_2567,2023-04-02
user_8159,user_5432,2023-12-07
user_7334,user_2798,2023-01-30
user_7334,user_4089,2022-12-17
user_9151,user_7472,2022-08-06
user_9151,user_7847,2023-09-18
user_9151,user_6800,2022-10-21
user_9151,user_2806,2022-05-22
user_5369,user_2312,2022-01-22
